i0,i1,i2,i3,ot0,ot1,ot2,ot3,b0,b1,b2,b3,b4,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.980159,3.1835186,-3.0565395,5.5105796,2.042007,-3.402554,0.6734758,-2.27554,-2.7635567,-3.2179048,-3.9448173,0.33969516,0.18279482,0.49212164,0.033082865,-3.9566584,2.8559008,0.75528693,-4.9609747,-5.5084977,2.2107472,-2.3294466,-5.168813,2.9676888,1.0975152,-1.0759988,0.5412637,3.7128227,-3.263615,1.7895162,1.912776,-2.9687483,2.5080936,-2.5433419,-0.9824951,-1.4486787,-0.103140965,-0.3490268,-0.19486772,-0.48609883,-2.5886052,2.3436284,1.3558103,3.8523195,2.0131402,1.4736816,0.061452262,-1.6093419,-3.0307739,0.8385925,1.071276,3.0962558,-1.7547112,-1.6601002,-2.3463607,1.4647616,-0.5014747,1.1071526,0.3375905,2.1641912,1.6960815,-1.292687,-2.608899,0.65555364,0.627834,3.7542765,-3.364236,-0.7383803,5.7168603,-1.6768959,0.7532943,-4.6278358,-3.7881455,0.9077053,0.036298573,0.1623872,-1.3667125,1.8475714,3.3808992,-3.9878154,-0.010449728,-3.7588663,0.12755528,-2.054563,-1.4629147,1.249769,1.5690296,-3.0480678,0.5929205,-1.5505015,0.42490318,0.9888271,1.0862652,-1.151414,-2.1047142,2.4395661,2.688867,-4.8394485,-2.5592792,0.8006527,-0.13983324,-3.7495604,1.6097908,3.2001472,-2.2302184,3.969568,1.1592137,0.65500385,0.79002815,3.14899,-1.0920593,-2.131975,-1.6129324,1.0849943,2.8167,-0.45500985,-3.8132188,0.43820632,1.8303968,0.04170588,-1.3968694,0.6367732,0.5580246,1.0992916,0.7795121,-0.9366018,-1.5883921,0.22089034,-1.0040277,1.8723313,-4.655438,-1.0940523,5.16133,2.6760268,-1.6363467,-3.563813,-2.5255055,0.49798006,-0.9758121,-2.8916364,2.335017,3.6123357,3.0686507,-3.8625002,-0.69579893,-1.519638,0.6025959,-0.97955847,-2.7940216,0.2462894,3.288914,0.2907973,-0.019935494,-0.15533327,-0.93917805,1.3820394,-0.5431793,-2.6440752,-2.1929257,1.6319062,4.2927966,-6.779502,-2.2738168,-1.6937968,-3.4183476,-4.482676,2.0050552,0.16415118,11.088614,-4.641315,-0.91681254,-0.304636,-2.8932705,-1.9660131,1.7743629,0.92114335,-1.8168772,-0.15850314,6.4604473,-0.76940596,-8.379394,1.7967938,5.2032275,-0.77435255,-0.46445304,-0.69418985,1.2830234,2.9375405,-2.880874,-7.3207617,-1.379464,5.3118505
