i0,i1,i2,i3,i4,ot0,ot1,ot2,ot3,ot4,b0,b1,b2,b3,b4,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191,w192,w193,w194,w195,w196,w197,w198,w199,w200,w201,w202,w203,w204,w205,w206,w207
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4733543,-3.6720746,0.7013865,-0.0967032,0.83061993,-5.0543933,3.7058225,0.83350235,-5.0473905,1.6810588,-0.61181027,1.8573996,0.23602289,2.633681,-4.6055,0.3917074,-1.13396,0.6749166,2.7005925,-4.1903043,3.7465603,-5.452093,0.58007026,-4.659097,2.7338908,-3.1862464,-0.6961837,0.94955313,1.2723656,2.343036,-3.6622536,1.011802,0.13629282,-4.9880466,3.268871,-3.369364,1.492624,0.6526731,2.586391,-2.7961943,1.712724,-2.9328222,0.9909854,1.1620464,0.03620271,-0.9212097,-0.59541976,-0.68948066,-1.6413412,4.218808,-2.399316,-3.1996808,-2.9855957,2.2835624,2.3584719,-0.46363544,-2.3322482,-0.17416859,2.109852,1.0095828,-2.439022,-0.46027726,-1.4744315,2.122411,-0.59458417,-0.42050093,1.0507019,1.2480507,-0.18180369,-0.24929914,-0.9188895,0.79503876,3.331428,-2.0724983,-1.2860456,-1.4623268,2.5817745,-1.5373032,2.6648283,-3.8556888,0.562774,-0.117955714,-1.8036273,-2.1999648,-0.5534417,1.4836078,-0.6301195,-0.94231933,-0.040111456,2.3356338,-2.6511555,-3.3851733,-1.4168576,1.5357584,2.7425432,-0.33245602,-2.2033799,0.37282178,0.80915344,1.15364,-1.3475809,0.14990297,-2.5703068,1.7338449,1.0832968,-0.032693285,1.0116036,0.3902539,0.8328886,0.59519696,-0.17076467,0.5848163,-2.908076,4.5778046,-2.7615552,-0.6942861,-1.9788262,3.9184043,1.95362,0.42843208,-1.412947,-0.5782116,1.6883644,0.07938623,-2.47174,-1.6330419,-0.62354225,2.7803583,0.8974487,0.4712139,1.1259606,0.7464761,0.59109724,-0.22246088,0.38760072,1.1264968,3.0418246,-1.137102,-2.2953386,-0.85012615,3.1227205,-0.5476623,1.9731584,-5.3227158,1.2054431,-1.2724459,0.28334528,0.04017185,0.7595357,0.21947722,-0.40778974,-0.030119292,-1.6029783,2.5886743,-2.805536,-1.3905079,-1.4922357,2.762389,2.8710167,-0.12844878,0.9354594,0.6753651,1.1337074,0.8274013,0.82367545,0.895791,0.72884256,0.7057949,-2.790717,3.8046353,-6.521133,-3.3374012,4.711666,-2.2517638,6.348132,-3.0170562,-0.09126787,-6.2309117,3.8413706,0.72095364,-8.42183,0.34894493,-6.295149,0.25374302,-1.9554508,-0.7630789,-1.2041649,-1.2385273,-1.213478,-1.9677533,-0.8232912,-1.8978282,-2.5350912,8.460243,1.964419,-1.9824814,-9.982826,-2.8713188,2.2775688,-1.8837761,-0.64585036,-7.5104203,-3.0962737,-1.062286,9.117945,-0.6380919,-4.8901715,-1.54668
