i0,i1,i2,i3,ot0,ot1,ot2,ot3,b0,b1,b2,b3,b4,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5845792,0.8739778,-4.7490134,-4.4760165,2.22169,-2.2453868,-4.812316,1.7029709,1.5168356,1.5567005,-3.3457808,-5.613376,1.6493024,0.9733917,-1.9993141,-3.566696,-0.41514477,-1.8458977,0.4554691,-4.227684,1.0472507,-1.7272564,2.2888706,-6.8801727,1.8234009,0.50012094,-3.4306679,-2.79347,-5.141741,4.5548825,-1.5172203,-0.92644614,0.64194196,5.6629705,-1.7328361,-1.5447643,-2.09233,-1.5835457,0.7231254,-3.9402664,-0.9238246,2.802531,-0.062174845,-0.085166745,-3.063157,-0.43105716,1.4488794,-3.2575824,2.0282423,0.23325828,4.5785384,3.261257,-0.43262687,2.7782E-4,-0.9429358,-4.3025994,1.7727153,-0.37747934,1.481407,1.327059,-0.06551271,0.93732196,0.1738167,-2.9234622,-0.96481967,-4.660133,-0.9357247,-0.85656935,0.29846907,3.0316658,0.18687896,-2.0513287,-0.0890219,3.1917474,0.676571,-0.29657286,-0.49559024,4.4125123,3.683129,-2.7023683,1.899659,0.610084,1.3144586,1.8566563,-1.5237365,-0.49333397,0.20410351,-3.2480896,1.20026,-4.870356,0.22559892,1.3768989,-0.012901991,-3.7384286,-1.6992935,3.1054518,5.310818,5.0818176,-3.454649,-1.2024932,-0.14256524,-1.5769387,1.9783273,-3.6464982,0.95495576,0.34152862,-1.3380198,-0.38681182,-0.33254582,0.9339923,-0.8769441,-2.9655063,-3.0857954,-1.5442121,5.0817,1.5548118,-1.2817727,2.4404202,-1.7579935,-3.5119333,0.13249603,-0.17556289,1.8070259,0.76365197,-0.37992793,0.9802067,0.6419059,-2.0978265,-0.0010053539,0.387271,-3.3360558,-2.1203055,1.225584,3.1742399,-2.6671832,-1.1715343,0.28257537,-0.09789734,-1.6938353,-2.4121535,0.4927688,4.66207,-2.7275424,-3.943955,0.57345474,0.8837086,1.8584346,0.64998084,-1.6553385,0.51747656,1.2506088,-1.6588035,-0.8828283,-3.0466397,-0.9204005,0.44318894,0.7083829,-3.6506202,-0.14931488,5.1555386,-2.0210288,-1.6138853,-6.8869157,-2.5007505,0.34677598,-4.0065737,-2.645363,6.264323,0.8493069,-1.7056816,-5.3690886,-0.40728694,0.05207083,-3.867072,0.8546669,11.834105,-3.9514232,2.1223533,-4.3382435,-1.6736522,7.2449017,6.829855,-2.6998856,2.038088,-9.705302,-1.1734792,4.479372,0.3959202,-0.53581005,0.34380186,-0.28438374,4.667202
